model,context_length,reasoning_hop,needle_id,character,depth,combined_accuracy,answer_accuracy,evidence_accuracy
GPT-4.1,40000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,40000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,40000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,40000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,40000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,40000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,40000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405,Stuart,33,66.67,66.67,66.67
GPT-4.1,40000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,40000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,50000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,50000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,50000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,50000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,60000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,60000,onehop,0405Inv,Stuart,100,0.0,0.0,0.0
GPT-4.1,60000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,60000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405,Stuart,33,66.67,66.67,66.67
GPT-4.1,60000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,60000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
GPT-4.1,70000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,70000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,70000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,70000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,70000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,80000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405,Stuart,33,66.67,66.67,66.67
GPT-4.1,80000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,80000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,80000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,80000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,90000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,90000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,90000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405,Stuart,33,33.33,33.33,33.33
GPT-4.1,90000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,90000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,100000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,100000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,100000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405,Stuart,67,0.0,0.0,0.0
GPT-4.1,100000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,100000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,150000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405,Stuart,33,0.0,0.0,0.0
GPT-4.1,150000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,150000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,150000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,150000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,200000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,200000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,200000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405,Stuart,33,66.67,66.67,66.67
GPT-4.1,200000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,200000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,250000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,250000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,250000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405,Stuart,33,0.0,0.0,0.0
GPT-4.1,250000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,250000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,300000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,300000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,300000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405,Stuart,33,66.67,66.67,66.67
GPT-4.1,300000,twohop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,300000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,350000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405,Stuart,33,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405,Stuart,67,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405,Stuart,100,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
GPT-4.1,350000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402,Yuki,0,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402,Yuki,33,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402,Yuki,67,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402,Yuki,100,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
GPT-4.1,350000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
GPT-4.1,350000,twohop,0405,Stuart,0,100.0,100.0,100.0
GPT-4.1,350000,twohop,0405,Stuart,33,0.0,0.0,0.0
GPT-4.1,350000,twohop,0405,Stuart,67,0.0,0.0,0.0
